	chunk_id	document	page	content
127	a8ca763d-b035-46c6-a597-0b8f32e7039d	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"The fourth installment, A Feast for Crows, was an immediate best-seller at its 2005 release,[24] hitting number one on ""The New York Times"" hardcover fiction bestseller list November 27, 2005, which for a fantasy novel suggested that Martin's books were attracting mainstream readers.[1] The paperback edition of A Game of Thrones reached its 34th printing in 2010, surpassing the one million mark.[137] Before it even premiered, the TV series had boosted sales of the book series, with A Song of"
128	bc6acb69-c6f7-43b5-b1c6-b7bca89a8845	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	boosted sales of the book series, with A Song of Ice and Fire approaching triple-digit growth in year-on-year sales. Bantam was looking forward to seeing the tie-ins boost sales further,[55] and Martin's British publisher Harper Voyager expected readers to rediscover their other epic fantasy literature.[138] With a reported 4.5 million copies of the first four volumes in print in early 2011,[55] the four volumes re-appeared on the paperback fiction bestseller lists in the second quarter of
129	1a3f3e25-4c31-4986-8121-4ee91f16ccae	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	fiction bestseller lists in the second quarter of 2011.[132][139]
130	71ab90ae-442e-4db4-a258-cdc5023632f0	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	At its point of publication in July 2011, A Dance with Dragons was in its sixth print with more than 650,000 hardbacks in print.[140] It also had the highest single and first-day sales of any new fiction title published in 2011 at that point, with 170,000 hardcovers, 110,000 e-books, and 18,000 audio books reportedly sold on the first day.[135] A Dance with Dragons reached the top of The New York Times bestseller list on July 31, 2011.[8] Unlike most other big titles, the fifth volume sold more
131	dc2104c1-268c-4400-affe-215d381939cc	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	most other big titles, the fifth volume sold more physical than digital copies early on,[141] but nevertheless, Martin became the tenth author to sell 1 million Amazon Kindle e-books.[142] All five volumes and the four-volume boxed set were among the top 100 best-selling books in the United States in 2011 and 2012.[143]
132	f6047285-82e8-4f2e-b35e-5199c946b181	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"The TV series has contributed significantly boosting sales of both the books and collectibles like box-sets, merchandise, and other items. The TV series also contributed in increasing the geographic coverage of the books, introducing new customers in emerging countries like India and Brazil to the book series. All this has significantly increased the overall book sales. As of April 2019, the book series has sold 90 million copies worldwide.[5]

Fandom[edit]

Main article:"
133	4b0ba477-0ba9-4c78-a8fb-c16a10a16b8f	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"Fandom[edit]

Main article: 

A Song of Ice and Fire fandom

""After all, as some of you like to point out in your emails, I am sixty years old and fat, and you don't want me to 'pull a Robert Jordan' on you and deny you your book. Okay, I've got the message. You don't want me doing anything except A Song of Ice and Fire. Ever. (Well, maybe it's okay if I take a leak once in a while?)""

—George R. R. Martin on his blog in 2009[144]"
134	b45f4283-c022-4150-a3cd-f8d418d572fd	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	During the 1980s and early 1990s, Martin's novels had slowly earned him a reputation in science fiction circles,[145] although he said to only have received a few fans' letters a year in the pre-internet days.[84] The publication of A Game of Thrones caused Martin's following to grow, with fan sites springing up and a Trekkie-like society of followers evolving that meet regularly.[145] Westeros.org, one of the main A Song of Ice and Fire fansites with about seventeen thousand registered members
135	3e6c540a-41dd-451c-8c80-774a243c32b5	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	with about seventeen thousand registered members as of 2011[update], was co-founded in 1999 by a Swedish-based fan of Cuban descent, Elio M. García Jr., as well as Linda Antonsson, who introduced him to the series; their involvement with Martin's work has now become semi-professional.[51][146] The Brotherhood Without Banners, an unofficial fan club operating globally, was formed in 2001. Their founders and other longtime members are among Martin's good friends.[51]
136	b1d3365f-9592-41cd-9bde-434ea38d29ca	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	Martin runs an official website[8] and administers a lively blog with the assistance of Ty Franck.[51] He also interacts with fandom by answering emails and letters, although he stated in 2005 that their sheer numbers might leave them unanswered for years.[84] Since there are different types of conventions nowadays, he tends to go to three or four science-fiction conventions a year simply to go back to his roots and meet friends.[147] He does not read message boards anymore, so that his writing
137	ec3f0153-d660-4267-97b8-b4bfa7f79532	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	read message boards anymore, so that his writing will not be influenced by fans foreseeing twists and interpreting characters differently from what he intended.[147]
138	74191f39-bc8e-45a8-85b0-087d03767295	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"[28]

[51]

[51]

[53]

[144]

[51]

[130]

[148]

[145]

[51]

Awards and nominations[edit]

A Game of Thrones (1996) – Locus Award winner,[149] World Fantasy Award[150] and Nebula Award nominee, 1997[151]

A Clash of Kings (1998) – Locus Award winner,[149] Nebula Award nominee, 1999[151]

A Storm of Swords (2000) – Locus Award winner,[149] Hugo Award[152] and Nebula Awards nominee, 2001[153]

A Feast for Crows (2005) – Hugo,[154] Locus,[149] and British Fantasy Awards nominee, 2006[155]"
139	207f7548-47d6-45f5-854c-9b6848a6cab9	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"A Dance with Dragons (2011) – Locus Award winner,[156] Hugo Award[157] and World Fantasy Award nominee, 2012[158]

Derived works[edit]

Novellas[edit]

prequel novellas. The

Tales of Dunk and Egg

Legends

Legends II

[44]

graphic novels.

[159]

Warriors

[160]

[161]"
140	fc70b28b-f593-46f5-88d0-01db82e1acbd	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	The novella The Princess and the Queen, or, the Blacks and the Greens appeared in Tor Books's 2013 anthology Dangerous Women and explains some of the Targaryen backstory two centuries before the events of the novels.[162][163] The Rogue Prince, or, a King's Brother, published in the 2014 anthology Rogues, is itself a prequel to the events of The Princess and the Queen.[164] The novella The Sons of the Dragon, published in the 2017 anthology The Book of Swords, is the story of Aegon the
141	6343317c-5c81-49d3-8a96-4ef93f0aff90	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"The Book of Swords, is the story of Aegon the Conqueror's two sons Aenys I and Maegor I ""The Cruel"". All three of these stories were incorporated as parts of Fire & Blood, a book chronicling the history of the Targaryen line."
142	b962fb37-49ce-4984-8843-b3a434083081	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"Chapter sets from the novels were also compiled into three novellas that were released between 1996 and 2003 by Asimov's Science Fiction and Dragon:

Blood of the Dragon (July 1996),[165] taken from the Daenerys chapters in A Game of Thrones

Path of the Dragon (December 2000),[166] taken from the Daenerys chapters in A Storm of Swords

Arms of the Kraken (March 2003),[167] based on the Iron Islands chapters from A Feast for Crows

Fire & Blood[edit]

Main article: 

Fire & Blood (novel)"
143	c826172c-ae89-4033-bca8-7fc3b3f19f36	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"Main article: 

Fire & Blood (novel)

Fire & Blood is Martin's complete history of House Targaryen, to be released in two volumes. The first volume was released on November 20, 2018.[168]

Television series[edit]

Main articles: 

Game of Thrones and

House of the Dragon

HBO optioned

[54]

series commitment for nine further episodes was made in March 2010.

[169]

Game of Thrones

Game of Thrones § Reception). The network picked up the show for a

second season covering

[170]"
144	d8c1d203-beb3-4f20-85d0-df2dee3e7d8a	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"second season covering

[170]

Emmy Award nominations, including

Outstanding Drama Series, winning

Outstanding Main Title Design and

Outstanding Supporting Actor in a Drama Series for Peter Dinklage's portrayal of Tyrion Lannister.

[171]

third season in April 2012, ten days after the season 2 premiere.

[172]

[173]"
145	68ba1dc8-a9e2-4ed0-ae59-491469485cab	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	Early during the development of the TV series, Martin told major plot points to producers David Benioff and D. B. Weiss.[28] Martin was confident he would have published at least The Winds of Winter before the TV series overtook him.[28] Nevertheless, there were general concerns about whether Martin would be able to stay ahead of the show.[174] As a result, head writers Benioff and Weiss learned more future plot points from Martin in 2013 to help them set up the show's new possible seasons.
146	d3c3ecd4-e527-48cf-93f4-d0820f34605e	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	help them set up the show's new possible seasons. This included the end stories for all the core characters. Deviations from the books' storylines were considered, but a two-year hiatus to wait for new books was not an option for them (as the child actors continue to grow and the show's popularity would wane).[175]
147	2c2769fb-a6e5-4b8e-aef5-bd56af7433d0	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"[176]

[177]

[178]

Guinness World Records for winning the highest number of

Emmy Awards for a series in a single season and year, winning 12 out of 24 nominations, including

Outstanding Drama Series.

[179]

[180]

[181]

[182]

[183]

68th Primetime Emmy Awards with 23, winning 12, including the award for

Outstanding Drama Series.

[184]

[185]"
148	04e5408c-186b-4291-a106-e6f6824ccaa9	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"Outstanding Drama Series.

[184]

[185]

A spin-off prequel series, House of the Dragon, was later developed based on Martin's Fire & Blood. The first season premiered on August 21, 2022.[186]

Other works[edit]

Main article: 

Works based on A Song of Ice and Fire

Fantasy Flight Games released a collectible

card game, a

board game, and two collections of artwork inspired by

[187]

[188]

Guardians of Order and

Green Ronin.

[189]

[190]

Dynamite Entertainment adapted"
149	f995fd26-076d-415b-8ac3-eeaecbeb19bb	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"[189]

[190]

Dynamite Entertainment adapted

same-titled monthly comic in 2011.

[191]

A Game of Thrones: Genesis

Game of Thrones

Cyanide;

[192]

[193]

[194]

social network game titled

Game of Thrones Ascent

Disruptor Beam allows players to live the life of a noble during the series' period setting.

[195]

Random House released an official map book called

The Lands of Ice and Fire

[196]

The World of Ice & Fire"
150	71d1a5a5-124f-403e-a54d-3551efff888c	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"[196]

The World of Ice & Fire

Westeros.org owners Elio M. García Jr. and Linda Antonsson was published in October 2014.

[51]

[197]

[198]

[199]

[200]

[201]

media franchise.

[202]

[203]

[204]

[205]

See also[edit]

Outline of A Song of Ice and Fire franchise

References[edit]

^ a b c d e f Flood, Alison (April 13, 2011). ""George RR Martin: Barbarians at the gate"". The Guardian. Archived from the original on April 9, 2012. Retrieved January 21, 2012."
151	46d51be9-aedb-4d3b-a26d-c6277091c868	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ Heen, Kent Erik (2013). A Perspective on the Unfamiliar: Epic Fantasy in George R.R. Martin's A Song of Ice and Fire. Institutt for språk og litteratur (Master thesis). p. 89.

^ a b Milne, Ben (April 4, 2014). ""Game of Thrones: The cult French novel that inspired George RR Martin"". BBC. Archived from the original on July 21, 2016. Retrieved April 6, 2014."
152	43c0d9ee-5fd0-4a5c-8868-f6003aab1f43	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b Kamin, Debra (May 20, 2014). ""The Jewish legacy behind Game of Thrones"". The Times of Israel. Archived from the original on June 26, 2015. Retrieved May 31, 2015. They struck gold, however, with their next attempt: a television series based on a French fantasy series which in turn was based on a seven-part set of stories by a French Jewish immigrant. Maurice Druon was born in France in 1918 to Jewish immigrants from Russia and first made a name for himself in the realm of academic"
153	3b8e107d-fe0c-4aef-96d1-3096fa9a59d6	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	made a name for himself in the realm of academic journals.
154	c68e921f-bf79-4dc2-8c14-4cd040c008a7	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b ""How Game of Thrones achieved world domination... long before the TV show even aired"". The Independent. April 15, 2019. Archived from the original on April 24, 2019. Retrieved April 28, 2019.

^ ""'George RR Martin revolutionised how people think about fantasy' | Books | The Guardian"". theguardian.com. Archived from the original on December 17, 2017. Retrieved October 2, 2015."
155	5ceb2a4d-c9c6-4b83-b3d6-879f2db33fd9	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ grrm (January 16, 2017). ""Another Precinct Heard From"". Not A Blog. Archived from the original on January 22, 2017. Retrieved February 18, 2017.

^ a b c d e f g Smith, Dinitia (December 12, 2005). ""A Fantasy Realm Too Vile For Hobbits"". The New York Times. Archived from the original on April 23, 2012. Retrieved January 21, 2012."
156	edc0c924-f859-4c90-bf86-6c7a80b9349d	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ Kain, Erik (April 30, 2012). ""'Game of Thrones' Sails into Darker Waters With 'Ghost of Harrenhal'"". Forbes. Archived from the original on June 5, 2013. Retrieved May 2, 2012.

^ ""A Dance with Dragons [Slipcase edition]"". harpercollins.co.uk. Archived from the original on October 14, 2013. Retrieved July 14, 2012.

^ a b ""Gallery of different language editions"". georgerrmartin.com. Archived from the original on February 15, 2013. Retrieved October 18, 2011."
157	ed24647f-7d84-4a86-a7d4-c2438ac14029	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d ""Fiction review: A Game of Thrones"". Publishers Weekly. July 29, 1996. Archived from the original on October 21, 2012. Retrieved February 13, 2012.

^ ""A Game of Thrones Book Details"". AR BookFinder. Retrieved November 28, 2016.

^ a b c d ""Fiction review: A Clash of Kings"". Publishers Weekly. February 1, 1999. Archived from the original on June 10, 2013. Retrieved February 13, 2012.

^ ""A Clash of Kings Book Details"". AR BookFinder. Retrieved November 28, 2016."
158	dd581c18-0d90-4f26-a439-089a076dabe1	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d e ""Fiction review: A Storm of Swords"". Publishers Weekly. October 30, 2000. Archived from the original on February 9, 2013. Retrieved February 13, 2012.

^ ""A Storm of Swords Book Details"". AR BookFinder. Retrieved November 28, 2016.

^ a b c d ""Fiction review: A Feast for Crows: Book Four of A Song of Ice and Fire"". Publishers Weekly. October 3, 2005. Archived from the original on March 26, 2013. Retrieved February 13, 2012."
159	f83adfe7-3154-4e1d-8af9-95be4dd6efc6	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ ""A Feast for Crows Book Details"". AR BookFinder. Retrieved November 28, 2016.

^ a b c ""Fiction review: A Dance with Dragons: A Song of Ice and Fire, Book 5"". Publishers Weekly. May 30, 2011. Archived from the original on January 14, 2012. Retrieved February 13, 2012.

^ ""A Dance with Dragons"". AR BookFinder. Retrieved November 28, 2016."
160	c853eca0-75b1-469c-a20f-3597a8b384db	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d e f g h i j k Brown, Rachael (July 11, 2011). ""George R.R. Martin on Sex, Fantasy, and A Dance With Dragons"". The Atlantic. Archived from the original on March 26, 2012. Retrieved February 2, 2012.

^ a b Martin, George R. R. (March 28, 2006). ""this, that, and the other thing"". grrm.livejournal.com. Archived from the original on April 1, 2012. Retrieved October 18, 2011."
161	b36a607f-c748-438d-af73-84b43e76210d	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d e f g h i j k l Hibberd, James (July 22, 2011). ""The Fantasy King"". Entertainment Weekly. Archived from the original on May 12, 2013. Retrieved January 21, 2012.

^ a b c Harte, Bryant (July 13, 2011). ""An Interview With George R. R. Martin, Part II"". indigo.ca. Archived from the original on April 26, 2012. Retrieved February 15, 2012."
162	e302c810-27c2-4165-83d2-9d8f67ac4310	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d e f g h i j k l m n o Richards, Linda (January 2001). ""January interview: George R.R. Martin"". januarymagazine.com. Archived from the original on March 20, 2012. Retrieved January 21, 2012. (Interview approved by GRRM Archived February 4, 2012, at the Wayback Machine.)"
163	23ef5a0b-e2a1-43b9-b426-05d0c0575e23	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d e f g Itzkoff, Dave (April 1, 2011). ""His Beautiful Dark Twisted Fantasy: George R. R. Martin Talks Game of Thrones"". The New York Times. Archived from the original on April 2, 2011. Retrieved February 3, 2012.

^ a b c d e f g h i j Hibberd, James (July 12, 2011). ""EW interview: George R.R. Martin talks A Dance With Dragons"". Entertainment Weekly. Archived from the original on March 27, 2012. Retrieved January 21, 2012."
164	75f964ae-35f6-46a3-b067-e9a6fcbce929	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ Gilmore, Mikal (April 23, 2014). ""George R.R. Martin: The Rolling Stone Interview"". Rolling Stone. Archived from the original on April 28, 2014. Retrieved April 25, 2014.

^ a b c d e Schweitzer, Darrell (May 24, 2007). ""George R.R. Martin on magic vs. science"". weirdtalesmagazine.com. Archived from the original on June 4, 2012. Retrieved January 21, 2012."
165	b2634162-f249-404c-a17f-061dcd463f85	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b Windolf, Jim (March 14, 2014). ""George R.R. Martin Has a Detailed Plan For Keeping the Game of Thrones TV Show From Catching Up To Him"". Vanity Fair. Archived from the original on April 24, 2014. Retrieved April 25, 2014."
166	e1253c7a-8ec0-4eac-a08f-cb66838bffd2	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d Martin, George R. R. (March 12, 2012). In Conversation With... George R.R. Martin on Game of Thrones Part 1 – TIFF Bell Lightbox. TIFF Bell Lightbox.  Event occurs at 4:00 min (publishing history), 15:00 min (names). Archived from the original on April 11, 2012. Retrieved April 1, 2012. Transcript summary available by Ippolito, Toni-Marie (March 13, 2012). ""George R. R. Martin talks to fans about the making of Game of Thrones and what inspired his best-selling book series""."
167	a0ddb3eb-0742-4daa-adb0-77fde5a0fa11	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"and what inspired his best-selling book series"". thelifestylereport.ca. Archived from the original on April 4, 2012. Retrieved March 22, 2012."
168	27f9f16c-6666-43bd-8a8f-54c0100639ea	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d Gevers, Nick (December 2000). ""Sunsets of High Renown – An Interview with George R. R. Martin"". Infinity Plus. Archived from the original on March 15, 2012. Retrieved January 21, 2012. (Interview approved by GRRM Archived February 4, 2012, at the Wayback Machine.)"
169	d616087b-5ef2-4069-a204-42e5f23f8ae1	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d e f g h i Cogan, Eric (January 30, 2002). ""George R.R Martin Interview"". fantasyonline.net. Archived from the original on August 18, 2004. Retrieved January 21, 2012. (Interview approved by GRRM Archived February 4, 2012, at the Wayback Machine.)

^ a b Guxens, Adrià (October 7, 2012). ""George R.R. Martin: ""Trying to please everyone is a horrible mistake"""". adriasnews.com. Archived from the original on January 15, 2013. Retrieved October 9, 2012."
170	d4203c04-1053-4f1a-ac27-1ed6f17743bf	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d e f g h i Martin, George R. R. (May 29, 2005). ""Done"". georgerrmartin.com. Archived from the original on April 15, 2012. Retrieved March 6, 2010.

^ a b c d Kirschling, Gregory (November 27, 2007). ""By George!"". Entertainment Weekly. Archived from the original on December 25, 2011. Retrieved September 18, 2015."
171	3f7b64d8-1751-4ce8-8bdb-4748cfa2aad0	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d e f g h i j k l m n o p q r s t Robinson, Tasha (December 11, 2000). ""Interview: George R.R. Martin continues to sing a magical tale of ice and fire"". Science Fiction Weekly. 6, No. 50 (190). SciFi.com. Archived from the original on February 23, 2002. Retrieved February 2, 2012.

^ Brown, Charles N.; Contento, William G. (1999). ""Martin, George R(aymond) R(ichard)"". The Locus Index to Science Fiction: 1984–1998. Locus. OCLC 47672336."
172	f3788fc2-a0da-484c-910e-a974ac4b72fd	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b ""Best sellers: February 21, 1999"". The New York Times. February 21, 1999. Archived from the original on March 27, 2013. Retrieved February 6, 2012.

^ a b c Harte, Bryant (July 12, 2011). ""An Interview with George R. R. Martin, Part I"". indigo.ca. Archived from the original on April 20, 2012. Retrieved February 15, 2012.

^ a b ""Best sellers: November 19, 2000"". The New York Times. November 19, 2000. Archived from the original on March 27, 2013. Retrieved February 6, 2012."
173	f7a7195e-b93b-4267-9347-f6239612441e	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d e f ""George R.R. Martin: The Gray Lords"". locusmag.com. November 2005. Archived from the original on July 18, 2012. Retrieved January 21, 2012.

^ a b c d e f Lodey (2003). ""An Interview with George R. R. Martin"". GamePro.com. Archived from the original on October 8, 2003. Retrieved February 15, 2012."
174	9de7c049-9d98-4289-9396-e63966fe6a51	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b Robinson, Tasha (November 7, 2005). ""George R.R. Martin dines on fowl words as the Song of Ice and Fire series continues with A Feast for Crows"". Science Fiction Weekly. 11, No. 45 (446). SciFi.com. Archived from the original on November 26, 2005. Retrieved February 13, 2012.

^ a b Flood, Alison (April 14, 2011). ""Getting more from George RR Martin"". The Guardian. Archived from the original on April 9, 2012. Retrieved January 21, 2012."
175	8c3890fe-4890-4cd1-9a22-4f4ef5abaf78	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d e f g h i j Redman, Bridgette (May 2006). ""George R.R. Martin Talks Ice and Fire"". book.consumerhelpweb.com. Archived from the original on November 20, 2012. Retrieved January 21, 2012.

^ A Feast for Crows: Book 4 of A Song of Ice and Fire. ASIN 0002247437.

^ ""Best sellers: November 27, 2005"". The New York Times. November 27, 2005. Archived from the original on May 30, 2013. Retrieved February 6, 2012."
176	80a2e2ca-fc17-4c0b-be34-a5755024f052	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b Grossman, Lev (November 13, 2005). ""Books: The American Tolkien"". Time. Archived from the original on December 29, 2008. Retrieved August 2, 2014.

^ a b c d e f g h i j k l m n o p q r s t u v w Miller, Laura (April 11, 2011). ""Just Write It! A fantasy author and his impatient fans"". The New Yorker. Archived from the original on April 5, 2012. Retrieved April 23, 2010."
177	e59d2b39-b851-47dd-b20c-a3e10b515e67	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b Poniewozik, James (July 12, 2011). ""The Problems of Power: George R.R. Martin's A Dance With Dragons"". Time. Archived from the original on April 2, 2012. Retrieved January 21, 2012.

^ a b c d e f Barber, John (July 11, 2011). ""George R.R. Martin: At the top of his Game (of Thrones)"". The Globe and Mail. Archived from the original on July 13, 2011. Retrieved August 18, 2011."
178	3e2ff49f-12c9-4f65-8c60-55d053fe9ba5	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b Fleming, Michael (January 16, 2007). ""HBO turns Fire into fantasy series"". Variety. Archived from the original on March 5, 2012. Retrieved March 2, 2011.

^ a b c Thielman, Sam (February 25, 2011). ""'Thrones' tomes selling big"". Variety. Archived from the original on May 16, 2012. Retrieved January 21, 2012.

^ ""George R. R. Martin Webchat Transcript"". Empire. April 2012. Archived from the original on May 15, 2012. Retrieved April 26, 2012."
179	03e2696a-23da-4a4a-b11b-63c5b4f929dd	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b c d e Martin, George R. R. (June 27, 2010). ""Dancing in Circles"". grrm.livejournal.com. Archived from the original on March 18, 2012. Retrieved February 4, 2012.

^ a b Roberts, Josh (March 26, 2012). ""Game of Thrones Exclusive! George R.R. Martin Talks Season Two, The Winds of Winter, and Real-World Influences for A Song of Ice and Fire"". smartertravel.com. Archived from the original on March 31, 2012. Retrieved March 27, 2012."
180	fd8957f1-3e56-4a8b-bf0b-d65ed1777705	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b Martin, George R. R. (July 31, 2010). ""Dancing"". grrm.livejournal.com. Archived from the original on March 18, 2012. Retrieved February 4, 2012.

^ a b Farley, Christopher John (July 8, 2011). ""Game of Thrones Author George R.R. Martin Spills the Secrets of A Dance with Dragons"". The Wall Street Journal. Archived from the original on March 21, 2012. Retrieved February 15, 2012."
181	d8f0306a-7c56-41e4-ac0b-3141e4d7f06e	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b Pasick, Adam (October 20, 2011). ""George R.R. Martin on His Favorite Game of Thrones Actors, and the Butterfly Effect of TV Adaptations"". New York. Archived from the original on May 18, 2012. Retrieved February 15, 2012.

^ a b c Sacks, Ethan (December 30, 2011). ""George R.R. Martin surprises Song of Ice and Fire fans with free chapter of next book"". Daily News. New York. Archived from the original on March 7, 2012. Retrieved January 21, 2012."
182	8c50296f-d4df-4109-8213-e52df071bc31	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ a b Gettell, Oliver (December 6, 2016). ""George RR Martin on Winds of Winter: Things are getting worse"". Entertainment Weekly. Time Inc. Archived from the original on December 23, 2016. Retrieved December 21, 2016. Watch Martin's full Q&A above.

^ ""'Game of Thrones' author George R.R. Martin determined to finish book by 2016 - EW.com"". Entertainment Weekly's EW.com. Archived from the original on December 4, 2019. Retrieved February 21, 2020."
183	052d2dff-ca21-4f11-b6c9-d540458847d4	E:\aditi works\purpleslate\udemy\chatbot\GoT\A Song of Ice and Fire - Wikipedia.html	0	"^ ""Winds of Winter release date: Book to be out before Game of Thrones Season 6"". Archived from the original on August 29, 2017. Retrieved June 12, 2015.

^ ""US"". Independent.co.uk. Archived from the original on September 12, 2015. Retrieved August 23, 2017.

^ Baratheon, Jesús (September 9, 2015). ""Alejo Cuervo (Gigamesh): ""Está previsto que Vientos de Invierno salga en 2016 (también en español)"""". Archived from the original on September 11, 2015. Retrieved March 15, 2016."
